START_DATE*,END_DATE*,Year,Month,Date,CATEGORY*,START*,Week_day,Hour,STOP*,MILES*,PURPOSE*,len_Miles
2016-03-04 15:56:00,2016-03-04 16:08:00,2016,3,2016-03-04,Business,Raleigh,Friday,15,Raleigh,4.9,Meal/Entertain,Small
2016-03-04 16:16:00,2016-03-04 16:22:00,2016,3,2016-03-04,Business,Fayetteville Street,Friday,16,Depot Historic District,0.8,Errand/Supplies,Small
2016-03-04 16:43:00,2016-03-04 17:12:00,2016,3,2016-03-04,Business,Raleigh,Friday,16,Cary,13.5,Meeting,Normal
2016-03-04 19:02:00,2016-03-04 19:08:00,2016,3,2016-03-04,Business,Cary,Friday,19,Morrisville,1.9,Temporary Site,Small
2016-03-04 19:16:00,2016-03-04 19:25:00,2016,3,2016-03-04,Business,Morrisville,Friday,19,Cary,2.0,Meal/Entertain,Small
2016-03-05 11:44:00,2016-03-05 11:59:00,2016,3,2016-03-05,Business,Cary,Saturday,11,Morrisville,6.5,Meal/Entertain,Normal
2016-03-05 12:57:00,2016-03-05 13:12:00,2016,3,2016-03-05,Personal,Weston,Saturday,12,Weston,4.2,NA,Small
2016-03-05 14:08:00,2016-03-05 14:18:00,2016,3,2016-03-05,Personal,Morrisville,Saturday,14,Cary,3.5,NA,Small
2016-03-05 14:39:00,2016-03-05 15:01:00,2016,3,2016-03-05,Business,Whitebridge,Saturday,14,Wayne Ridge,7.8,Meal/Entertain,Normal
2016-03-05 16:52:00,2016-03-05 17:13:00,2016,3,2016-03-05,Business,Cary,Saturday,16,Morrisville,7.8,Meal/Entertain,Normal
2016-03-05 17:23:00,2016-03-05 17:34:00,2016,3,2016-03-05,Business,Morrisville,Saturday,17,Cary,3.9,Meal/Entertain,Small
2016-03-07 09:10:00,2016-03-07 09:20:00,2016,3,2016-03-07,Business,Whitebridge,Monday,9,Edgehill Farms,2.8,Errand/Supplies,Small
2016-03-07 09:23:00,2016-03-07 09:47:00,2016,3,2016-03-07,Business,Cary,Monday,9,Raleigh,12.4,Customer Visit,Normal
2016-03-07 12:10:00,2016-03-07 12:26:00,2016,3,2016-03-07,Business,Fayetteville Street,Monday,12,Meredith Townes,5.9,Customer Visit,Normal
2016-03-07 13:57:00,2016-03-07 14:18:00,2016,3,2016-03-07,Business,Meredith Townes,Monday,13,Leesville Hollow,9.4,Meeting,Normal
2016-03-07 15:19:00,2016-03-07 15:45:00,2016,3,2016-03-07,Business,Raleigh,Monday,15,Cary,11.9,Between Offices,Normal
2016-03-08 14:38:00,2016-03-08 14:55:00,2016,3,2016-03-08,Business,Whitebridge,Tuesday,14,Waverly Place,7.2,Between Offices,Normal
2016-03-08 15:35:00,2016-03-08 16:00:00,2016,3,2016-03-08,Business,Waverly Place,Tuesday,15,Whitebridge,7.6,Meal/Entertain,Normal
2016-03-08 16:13:00,2016-03-08 16:25:00,2016,3,2016-03-08,Personal,Whitebridge,Tuesday,16,Whitebridge,1.6,NA,Small
2016-03-10 03:36:00,2016-03-10 03:53:00,2016,3,2016-03-10,Business,Cary,Thursday,3,Morrisville,8.4,Meeting,Normal
2016-03-10 10:08:00,2016-03-10 10:37:00,2016,3,2016-03-10,Business,East Austin,Thursday,10,West University,12.8,Meeting,Normal
2016-03-10 14:39:00,2016-03-10 14:55:00,2016,3,2016-03-10,Business,West University,Thursday,14,South Congress,2.3,NA,Small
2016-03-10 16:18:00,2016-03-10 16:28:00,2016,3,2016-03-10,Business,South Congress,Thursday,16,Arts District,1.6,NA,Small
2016-03-11 09:47:00,2016-03-11 09:59:00,2016,3,2016-03-11,Business,The Drag,Friday,9,Congress Ave District,2.0,Meal/Entertain,Small
2016-03-11 10:29:00,2016-03-11 10:36:00,2016,3,2016-03-11,Business,Congress Ave District,Friday,10,Downtown,0.8,NA,Small
2016-03-11 11:57:00,2016-03-11 12:04:00,2016,3,2016-03-11,Business,Downtown,Friday,11,Red River District,1.2,NA,Small
2016-03-11 13:43:00,2016-03-11 13:51:00,2016,3,2016-03-11,Business,Red River District,Friday,13,Downtown,1.0,NA,Small
2016-03-11 19:21:00,2016-03-11 19:35:00,2016,3,2016-03-11,Business,South Congress,Friday,19,The Drag,2.1,NA,Small
2016-03-12 09:13:00,2016-03-12 09:22:00,2016,3,2016-03-12,Business,The Drag,Saturday,9,South Congress,2.2,NA,Small
2016-03-12 18:27:00,2016-03-12 18:37:00,2016,3,2016-03-12,Personal,South Congress,Saturday,18,The Drag,1.9,NA,Small
2016-03-13 09:07:00,2016-03-13 09:37:00,2016,3,2016-03-13,Business,The Drag,Sunday,9,Convention Center District,5.7,Meal/Entertain,Normal
2016-03-13 18:23:00,2016-03-13 18:43:00,2016,3,2016-03-13,Business,South Congress,Sunday,18,North Austin,8.4,Meal/Entertain,Normal
2016-03-13 20:07:00,2016-03-13 20:28:00,2016,3,2016-03-13,Business,Georgian Acres,Sunday,20,The Drag,6.2,Meal/Entertain,Normal
2016-03-13 20:39:00,2016-03-13 20:58:00,2016,3,2016-03-13,Business,The Drag,Sunday,20,North Austin,10.5,Meal/Entertain,Normal
2016-03-13 21:11:00,2016-03-13 21:23:00,2016,3,2016-03-13,Business,North Austin,Sunday,21,Coxville,7.2,Meal/Entertain,Normal
2016-03-13 22:19:00,2016-03-13 22:39:00,2016,3,2016-03-13,Business,Coxville,Sunday,22,The Drag,12.5,NA,Normal
2016-03-14 08:34:00,2016-03-14 08:49:00,2016,3,2016-03-14,Business,The Drag,Monday,8,South Congress,2.0,Errand/Supplies,Small
2016-03-14 18:39:00,2016-03-14 18:55:00,2016,3,2016-03-14,Business,South Congress,Monday,18,The Drag,2.7,NA,Small
2016-03-15 08:45:00,2016-03-15 08:57:00,2016,3,2016-03-15,Business,The Drag,Tuesday,8,Convention Center District,2.0,Meal/Entertain,Small
2016-03-15 20:48:00,2016-03-15 21:01:00,2016,3,2016-03-15,Business,Downtown,Tuesday,20,The Drag,2.8,Meal/Entertain,Small
2016-03-16 11:34:00,2016-03-16 11:45:00,2016,3,2016-03-16,Business,The Drag,Wednesday,11,Congress Ave District,1.7,Meal/Entertain,Small
2016-03-16 14:44:00,2016-03-16 14:55:00,2016,3,2016-03-16,Business,Convention Center District,Wednesday,14,West University,2.0,NA,Small
2016-03-16 18:43:00,2016-03-16 18:56:00,2016,3,2016-03-16,Business,West University,Wednesday,18,Congress Ave District,2.1,Meal/Entertain,Small
2016-03-17 00:33:00,2016-03-17 00:44:00,2016,3,2016-03-17,Personal,Downtown,Thursday,0,The Drag,1.7,NA,Small
2016-03-17 12:52:00,2016-03-17 15:11:00,2016,3,2016-03-17,Business,Austin,Thursday,12,Katy,136.0,Customer Visit,Long
2016-03-17 15:16:00,2016-03-17 15:58:00,2016,3,2016-03-17,Business,Katy,Thursday,15,Houston,30.2,Meeting,Long
2016-03-17 17:20:00,2016-03-17 18:02:00,2016,3,2016-03-17,Business,Midtown,Thursday,17,Alief,15.5,Meal/Entertain,Normal
2016-03-17 18:47:00,2016-03-17 19:09:00,2016,3,2016-03-17,Personal,Houston,Thursday,18,Houston,4.9,NA,Small
2016-03-17 20:57:00,2016-03-17 21:28:00,2016,3,2016-03-17,Personal,Houston,Thursday,20,Houston,12.6,NA,Normal
2016-03-17 21:48:00,2016-03-17 22:04:00,2016,3,2016-03-17,Personal,Sharpstown,Thursday,21,Midtown,10.4,NA,Normal
2016-03-18 07:15:00,2016-03-18 07:21:00,2016,3,2016-03-18,Business,Midtown,Friday,7,Midtown,1.1,Meal/Entertain,Small
2016-03-18 08:35:00,2016-03-18 08:43:00,2016,3,2016-03-18,Business,Midtown,Friday,8,Midtown,1.1,Meal/Entertain,Small
2016-03-18 18:24:00,2016-03-18 19:08:00,2016,3,2016-03-18,Business,Midtown,Friday,18,Sharpstown,13.2,Meeting,Normal
2016-03-18 19:23:00,2016-03-18 19:29:00,2016,3,2016-03-18,Business,Sharpstown,Friday,19,Sharpstown,1.0,Errand/Supplies,Small
2016-03-18 21:01:00,2016-03-18 21:15:00,2016,3,2016-03-18,Business,Sharpstown,Friday,21,Midtown,9.2,Customer Visit,Normal
2016-03-19 09:10:00,2016-03-19 09:25:00,2016,3,2016-03-19,Business,Midtown,Saturday,9,Sharpstown,9.4,Meal/Entertain,Normal
2016-03-19 12:50:00,2016-03-19 13:13:00,2016,3,2016-03-19,Business,Houston,Saturday,12,Sugar Land,12.0,Customer Visit,Normal
2016-03-19 14:01:00,2016-03-19 14:57:00,2016,3,2016-03-19,Business,Sugar Land,Saturday,14,Houston,35.1,Customer Visit,Long
2016-03-19 15:34:00,2016-03-19 16:38:00,2016,3,2016-03-19,Business,Houston,Saturday,15,Galveston,36.5,Meal/Entertain,Long
2016-03-19 17:17:00,2016-03-19 17:32:00,2016,3,2016-03-19,Business,Galveston,Saturday,17,Port Bolivar,3.1,Meal/Entertain,Small
2016-03-19 17:37:00,2016-03-19 17:47:00,2016,3,2016-03-19,Business,Port Bolivar,Saturday,17,Port Bolivar,2.1,Errand/Supplies,Small
2016-03-19 17:52:00,2016-03-19 18:00:00,2016,3,2016-03-19,Business,Port Bolivar,Saturday,17,Port Bolivar,1.2,NA,Small
2016-03-19 18:53:00,2016-03-19 19:29:00,2016,3,2016-03-19,Business,Port Bolivar,Saturday,18,Galveston,7.5,Meeting,Normal
2016-03-19 19:33:00,2016-03-19 20:39:00,2016,3,2016-03-19,Business,Galveston,Saturday,19,Houston,57.0,Customer Visit,Long
2016-03-20 07:37:00,2016-03-20 07:48:00,2016,3,2016-03-20,Business,Midtown,Sunday,7,Washington Avenue,5.9,Meeting,Normal
2016-03-20 11:42:00,2016-03-20 11:56:00,2016,3,2016-03-20,Business,Washington Avenue,Sunday,11,Midtown,6.2,Meeting,Normal
2016-03-20 17:08:00,2016-03-20 17:34:00,2016,3,2016-03-20,Business,Midtown,Sunday,17,Sharpstown,10.4,NA,Normal
2016-03-20 18:34:00,2016-03-20 18:40:00,2016,3,2016-03-20,Personal,Sharpstown,Sunday,18,Briar Meadow,1.2,NA,Small
2016-03-20 18:45:00,2016-03-20 19:06:00,2016,3,2016-03-20,Business,Briar Meadow,Sunday,18,Midtown,9.6,Customer Visit,Normal
2016-03-21 10:21:00,2016-03-21 10:26:00,2016,3,2016-03-21,Personal,Midtown,Monday,10,Downtown,1.0,NA,Small
2016-03-21 16:05:00,2016-03-21 16:13:00,2016,3,2016-03-21,Business,Downtown,Monday,16,Midtown,0.9,Meal/Entertain,Small
2016-03-21 18:59:00,2016-03-21 19:15:00,2016,3,2016-03-21,Business,Midtown,Monday,18,Sharpstown,8.8,NA,Normal
2016-03-21 20:18:00,2016-03-21 20:55:00,2016,3,2016-03-21,Business,Sharpstown,Monday,20,Midtown,25.6,Meal/Entertain,Long
2016-03-22 06:17:00,2016-03-22 06:43:00,2016,3,2016-03-22,Business,Midtown,Tuesday,6,Greater Greenspoint,23.0,Meal/Entertain,Long
2016-03-22 12:06:00,2016-03-22 12:24:00,2016,3,2016-03-22,Personal,Morrisville,Tuesday,12,Cary,8.1,NA,Normal
2016-03-22 19:12:00,2016-03-22 19:25:00,2016,3,2016-03-22,Personal,Whitebridge,Tuesday,19,Whitebridge,1.4,NA,Small
2016-03-23 14:37:00,2016-03-23 14:42:00,2016,3,2016-03-23,Personal,Whitebridge,Wednesday,14,Preston,1.7,NA,Small
2016-03-23 14:53:00,2016-03-23 14:59:00,2016,3,2016-03-23,Personal,Preston,Wednesday,14,Whitebridge,1.6,NA,Small
2016-03-24 19:47:00,2016-03-24 19:54:00,2016,3,2016-03-24,Personal,Whitebridge,Thursday,19,Westpark Place,2.0,NA,Small
2016-03-24 20:34:00,2016-03-24 20:40:00,2016,3,2016-03-24,Business,Westpark Place,Thursday,20,Whitebridge,2.2,NA,Small
2016-03-25 13:24:00,2016-03-25 16:22:00,2016,3,2016-03-25,Business,Cary,Friday,13,Latta,144.0,Customer Visit,Long
2016-03-25 16:52:00,2016-03-25 22:22:00,2016,3,2016-03-25,Business,Latta,Friday,16,Jacksonville,310.3,Customer Visit,Long
2016-03-25 22:54:00,2016-03-26 01:39:00,2016,3,2016-03-25,Business,Jacksonville,Friday,22,Kissimmee,201.0,Meeting,Long
2016-03-26 14:05:00,2016-03-26 14:29:00,2016,3,2016-03-26,Personal,Couples Glen,Saturday,14,Isles of Buena Vista,6.7,NA,Normal
2016-03-26 15:19:00,2016-03-26 15:49:00,2016,3,2016-03-26,Personal,Kissimmee,Saturday,15,Orlando,8.8,NA,Normal
2016-03-26 16:26:00,2016-03-26 16:30:00,2016,3,2016-03-26,Personal,Lake Reams,Saturday,16,Lake Reams,1.2,NA,Small
2016-03-27 00:31:00,2016-03-27 00:40:00,2016,3,2016-03-27,Business,Lake Reams,Sunday,0,Lake Reams,2.1,Errand/Supplies,Small
2016-03-27 01:11:00,2016-03-27 01:23:00,2016,3,2016-03-27,Business,Orlando,Sunday,1,Kissimmee,6.6,Meal/Entertain,Normal
2016-03-27 15:31:00,2016-03-27 15:56:00,2016,3,2016-03-27,Business,Kissimmee,Sunday,15,Orlando,6.1,Customer Visit,Normal
2016-03-27 21:26:00,2016-03-27 21:41:00,2016,3,2016-03-27,Personal,Orlando,Sunday,21,Orlando,6.9,NA,Normal
2016-03-27 23:04:00,2016-03-27 23:18:00,2016,3,2016-03-27,Personal,Orlando,Sunday,23,Kissimmee,7.3,NA,Normal
2016-03-28 12:29:00,2016-03-28 12:42:00,2016,3,2016-03-28,Personal,Kissimmee,Monday,12,Orlando,3.6,NA,Small
2016-03-28 19:30:00,2016-03-28 20:23:00,2016,3,2016-03-28,Personal,Couples Glen,Monday,19,Vista East,27.2,NA,Long
2016-03-28 22:55:00,2016-03-28 23:26:00,2016,3,2016-03-28,Personal,Orlando,Monday,22,Kissimmee,25.7,NA,Long
2016-03-29 15:27:00,2016-03-29 16:11:00,2016,3,2016-03-29,Personal,Kissimmee,Tuesday,15,Orlando,13.6,NA,Normal
2016-03-29 18:20:00,2016-03-29 18:39:00,2016,3,2016-03-29,Personal,Sand Lake Commons,Tuesday,18,Sky Lake,6.2,NA,Normal
2016-03-29 20:29:00,2016-03-29 20:44:00,2016,3,2016-03-29,Personal,Sky Lake,Tuesday,20,Sand Lake Commons,6.0,NA,Normal
2016-03-29 23:04:00,2016-03-29 23:21:00,2016,3,2016-03-29,Personal,Orlando,Tuesday,23,Kissimmee,13.8,NA,Normal
2016-03-30 22:05:00,2016-03-30 22:55:00,2016,3,2016-03-30,Business,Orlando,Wednesday,22,Kissimmee,28.8,Meal/Entertain,Long
2016-03-31 12:47:00,2016-03-31 13:22:00,2016,3,2016-03-31,Business,Kissimmee,Thursday,12,Orlando,16.1,Temporary Site,Normal
2016-03-31 14:37:00,2016-03-31 15:09:00,2016,3,2016-03-31,Business,Orlando,Thursday,14,Kissimmee,16.4,Meal/Entertain,Normal
2016-04-01 13:43:00,2016-04-01 14:01:00,2016,4,2016-04-01,Business,Kissimmee,Friday,13,Kissimmee,11.0,Meeting,Normal
2016-04-01 14:36:00,2016-04-01 15:24:00,2016,4,2016-04-01,Business,Kissimmee,Friday,14,Orlando,15.5,Customer Visit,Normal
2016-04-01 16:01:00,2016-04-01 16:49:00,2016,4,2016-04-01,Business,Orlando,Friday,16,Kissimmee,20.3,Meeting,Long
2016-04-01 16:52:00,2016-04-01 16:57:00,2016,4,2016-04-01,Personal,Kissimmee,Friday,16,Kissimmee,0.7,NA,Small
2016-04-02 08:48:00,2016-04-02 09:04:00,2016,4,2016-04-02,Personal,Kissimmee,Saturday,8,Kissimmee,5.5,NA,Normal
2016-04-02 11:01:00,2016-04-02 11:16:00,2016,4,2016-04-02,Personal,Kissimmee,Saturday,11,Kissimmee,5.1,NA,Normal
2016-04-02 12:21:00,2016-04-02 14:47:00,2016,4,2016-04-02,Business,Kissimmee,Saturday,12,Daytona Beach,77.3,Customer Visit,Long
2016-04-02 16:57:00,2016-04-02 18:09:00,2016,4,2016-04-02,Business,Daytona Beach,Saturday,16,Jacksonville,80.5,Customer Visit,Long
2016-04-02 19:38:00,2016-04-02 22:36:00,2016,4,2016-04-02,Business,Jacksonville,Saturday,19,Ridgeland,174.2,Customer Visit,Long
2016-04-02 23:11:00,2016-04-03 01:34:00,2016,4,2016-04-02,Business,Ridgeland,Saturday,23,Florence,144.0,Meeting,Long
2016-04-03 02:00:00,2016-04-03 04:16:00,2016,4,2016-04-03,Business,Florence,Sunday,2,Cary,159.3,Meeting,Long
2016-04-05 21:39:00,2016-04-05 21:55:00,2016,4,2016-04-05,Business,Whitebridge,Tuesday,21,Wayne Ridge,7.9,Meal/Entertain,Normal
2016-04-06 00:19:00,2016-04-06 00:39:00,2016,4,2016-04-06,Business,Wayne Ridge,Wednesday,0,Whitebridge,8.0,Meal/Entertain,Normal
2016-04-07 18:20:00,2016-04-07 18:39:00,2016,4,2016-04-07,Business,Cary,Thursday,18,Morrisville,6.1,Meal/Entertain,Normal
2016-04-07 19:45:00,2016-04-07 20:00:00,2016,4,2016-04-07,Business,Morrisville,Thursday,19,Cary,6.1,Errand/Supplies,Normal
2016-04-08 12:30:00,2016-04-08 12:48:00,2016,4,2016-04-08,Business,Cary,Friday,12,Durham,10.5,Meeting,Normal
2016-04-08 13:34:00,2016-04-08 13:51:00,2016,4,2016-04-08,Business,Durham,Friday,13,Cary,8.7,Meal/Entertain,Normal
2016-04-08 13:55:00,2016-04-08 14:03:00,2016,4,2016-04-08,Business,Westpark Place,Friday,13,Whitebridge,1.8,Errand/Supplies,Small
2016-04-08 14:43:00,2016-04-08 15:20:00,2016,4,2016-04-08,Business,Cary,Friday,14,Raleigh,19.1,Meeting,Normal
2016-04-08 16:05:00,2016-04-08 16:47:00,2016,4,2016-04-08,Business,Raleigh,Friday,16,Cary,18.6,Meeting,Normal
2016-04-12 09:15:00,2016-04-12 09:26:00,2016,4,2016-04-12,Business,Whitebridge,Tuesday,9,Edgehill Farms,2.8,Errand/Supplies,Small
2016-04-12 09:34:00,2016-04-12 09:53:00,2016,4,2016-04-12,Business,Cary,Tuesday,9,Raleigh,8.9,Meeting,Normal
2016-04-12 10:58:00,2016-04-12 11:18:00,2016,4,2016-04-12,Business,Meredith,Tuesday,10,Cedar Hill,7.5,Customer Visit,Normal
2016-04-12 12:22:00,2016-04-12 12:44:00,2016,4,2016-04-12,Business,Raleigh,Tuesday,12,Morrisville,15.9,Meeting,Normal
2016-04-12 13:42:00,2016-04-12 14:01:00,2016,4,2016-04-12,Business,Morrisville,Tuesday,13,Cary,6.5,Meal/Entertain,Normal
2016-04-14 07:29:00,2016-04-14 08:09:00,2016,4,2016-04-14,Business,Cary,Thursday,7,Holly Springs,15.3,Temporary Site,Normal
2016-04-14 16:00:00,2016-04-14 16:43:00,2016,4,2016-04-14,Business,Holly Springs,Thursday,16,Cary,13.7,Temporary Site,Normal
2016-04-15 11:36:00,2016-04-15 12:07:00,2016,4,2016-04-15,Business,Cary,Friday,11,Raleigh,11.9,Temporary Site,Normal
2016-04-15 12:29:00,2016-04-15 12:32:00,2016,4,2016-04-15,Business,Meredith Townes,Friday,12,Harden Place,1.4,Errand/Supplies,Small
2016-04-15 14:31:00,2016-04-15 15:01:00,2016,4,2016-04-15,Business,Raleigh,Friday,14,Cary,15.2,Meeting,Normal
2016-04-16 12:59:00,2016-04-16 13:17:00,2016,4,2016-04-16,Business,Cary,Saturday,12,Morrisville,6.0,Errand/Supplies,Normal
2016-04-16 15:10:00,2016-04-16 15:26:00,2016,4,2016-04-16,Business,Morrisville,Saturday,15,Cary,6.1,Meal/Entertain,Normal
2016-04-19 17:44:00,2016-04-19 18:08:00,2016,4,2016-04-19,Business,Whitebridge,Tuesday,17,Wayne Ridge,8.2,Meal/Entertain,Normal
2016-04-19 19:57:00,2016-04-19 20:19:00,2016,4,2016-04-19,Business,Wayne Ridge,Tuesday,19,Whitebridge,8.0,Meal/Entertain,Normal
2016-04-22 08:25:00,2016-04-22 09:04:00,2016,4,2016-04-22,Business,Cary,Friday,8,Raleigh,13.6,Meeting,Normal
2016-04-22 10:10:00,2016-04-22 10:40:00,2016,4,2016-04-22,Business,Raleigh,Friday,10,Cary,22.5,Meeting,Long
2016-04-22 12:08:00,2016-04-22 12:28:00,2016,4,2016-04-22,Business,Cary,Friday,12,Durham,10.4,Meeting,Normal
2016-04-22 13:02:00,2016-04-22 13:26:00,2016,4,2016-04-22,Business,Durham,Friday,13,Cary,10.0,Meeting,Normal
2016-04-23 17:03:00,2016-04-23 17:16:00,2016,4,2016-04-23,Business,Whitebridge,Saturday,17,Tanglewood,6.0,Meal/Entertain,Normal
2016-04-23 18:49:00,2016-04-23 19:05:00,2016,4,2016-04-23,Business,Tanglewood,Saturday,18,Whitebridge,6.5,Meal/Entertain,Normal
2016-04-24 19:07:00,2016-04-24 19:16:00,2016,4,2016-04-24,Business,Cary,Sunday,19,Morrisville,3.1,Errand/Supplies,Small
2016-04-24 19:46:00,2016-04-24 19:52:00,2016,4,2016-04-24,Business,Chessington,Sunday,19,Chessington,1.9,Errand/Supplies,Small
2016-04-24 21:41:00,2016-04-24 21:50:00,2016,4,2016-04-24,Business,Morrisville,Sunday,21,Cary,4.2,Between Offices,Small
2016-04-27 13:30:00,2016-04-27 13:40:00,2016,4,2016-04-27,Business,Whitebridge,Wednesday,13,Burtrose,4.9,Between Offices,Small
2016-04-27 14:13:00,2016-04-27 14:25:00,2016,4,2016-04-27,Business,Burtrose,Wednesday,14,Whitebridge,4.8,Between Offices,Small
2016-04-28 12:09:00,2016-04-28 12:34:00,2016,4,2016-04-28,Business,Cary,Thursday,12,Raleigh,12.4,Customer Visit,Normal
2016-04-28 13:30:00,2016-04-28 13:49:00,2016,4,2016-04-28,Business,Raleigh,Thursday,13,Cary,32.8,Customer Visit,Long
2016-04-28 22:10:00,2016-04-28 22:28:00,2016,4,2016-04-28,Business,Morrisville,Thursday,22,Cary,5.5,Customer Visit,Normal
2016-04-29 11:44:00,2016-04-29 12:01:00,2016,4,2016-04-29,Business,Cary,Friday,11,Durham,9.9,Meeting,Normal
2016-04-29 13:13:00,2016-04-29 13:34:00,2016,4,2016-04-29,Business,Durham,Friday,13,Cary,10.0,Meeting,Normal
2016-04-29 18:46:00,2016-04-29 19:18:00,2016,4,2016-04-29,Business,Cary,Friday,18,Durham,14.2,Customer Visit,Normal
2016-04-29 22:44:00,2016-04-29 23:19:00,2016,4,2016-04-29,Business,Durham,Friday,22,Cary,18.2,Meeting,Normal
2016-04-30 18:42:00,2016-04-30 18:57:00,2016,4,2016-04-30,Business,Whitebridge,Saturday,18,Waverly Place,7.7,Meal/Entertain,Normal
2016-04-30 22:16:00,2016-04-30 22:34:00,2016,4,2016-04-30,Business,Waverly Place,Saturday,22,Whitebridge,6.8,NA,Normal
2016-05-01 13:45:00,2016-05-01 13:53:00,2016,5,2016-05-01,Business,Whitebridge,Sunday,13,Westpark Place,2.1,Meal/Entertain,Small
2016-05-01 14:26:00,2016-05-01 14:31:00,2016,5,2016-05-01,Business,Westpark Place,Sunday,14,Whitebridge,2.3,NA,Small
2016-05-01 17:33:00,2016-05-01 17:45:00,2016,5,2016-05-01,Business,Whitebridge,Sunday,17,Tanglewood,6.2,Between Offices,Normal
2016-05-01 17:54:00,2016-05-01 18:10:00,2016,5,2016-05-01,Business,Tanglewood,Sunday,17,Parkway,7.5,Meeting,Normal
2016-05-01 22:38:00,2016-05-01 22:49:00,2016,5,2016-05-01,Business,Parkway,Sunday,22,Whitebridge,3.1,Errand/Supplies,Small
2016-05-02 14:14:00,2016-05-02 14:21:00,2016,5,2016-05-02,Business,Whitebridge,Monday,14,Westpark Place,2.2,Errand/Supplies,Small
2016-05-02 15:37:00,2016-05-02 15:48:00,2016,5,2016-05-02,Business,Westpark Place,Monday,15,Whitebridge,3.9,Meal/Entertain,Small
2016-05-03 22:20:00,2016-05-03 22:28:00,2016,5,2016-05-03,Business,Morrisville,Tuesday,22,Cary,2.5,Meal/Entertain,Small
2016-05-04 15:16:00,2016-05-04 15:37:00,2016,5,2016-05-04,Business,Cary,Wednesday,15,Morrisville,8.7,Meal/Entertain,Normal
2016-05-04 20:55:00,2016-05-04 21:14:00,2016,5,2016-05-04,Business,Mcvan,Wednesday,20,Capitol One,14.5,Errand/Supplies,Normal
2016-05-04 21:30:00,2016-05-04 21:36:00,2016,5,2016-05-04,Business,Capitol One,Wednesday,21,University District,4.5,Meal/Entertain,Small
2016-05-04 22:19:00,2016-05-04 22:27:00,2016,5,2016-05-04,Business,University District,Wednesday,22,Capitol One,5.0,Meal/Entertain,Normal
2016-05-05 21:24:00,2016-05-05 21:36:00,2016,5,2016-05-05,Business,Seattle,Thursday,21,Redmond,14.2,Meal/Entertain,Normal
2016-05-05 22:34:00,2016-05-05 22:40:00,2016,5,2016-05-05,Business,Redmond,Thursday,22,Bellevue,2.9,Errand/Supplies,Small
2016-05-05 23:55:00,2016-05-06 00:08:00,2016,5,2016-05-05,Business,Bellevue,Thursday,23,Seattle,12.9,Meeting,Normal
2016-05-06 05:47:00,2016-05-06 06:02:00,2016,5,2016-05-06,Business,Capitol One,Friday,5,Mcvan,14.4,Meeting,Normal
2016-05-06 16:45:00,2016-05-06 16:59:00,2016,5,2016-05-06,Business,Chapel Hill,Friday,16,Morrisville,17.0,Meeting,Normal
2016-05-06 17:18:00,2016-05-06 17:44:00,2016,5,2016-05-06,Business,Morrisville,Friday,17,Cary,7.9,Customer Visit,Normal
2016-05-09 06:08:00,2016-05-09 06:25:00,2016,5,2016-05-09,Business,Cary,Monday,6,Morrisville,8.4,Customer Visit,Normal
2016-05-09 14:39:00,2016-05-09 15:06:00,2016,5,2016-05-09,Business,San Francisco,Monday,14,Palo Alto,20.5,Between Offices,Long
2016-05-09 17:58:00,2016-05-09 18:26:00,2016,5,2016-05-09,Business,Palo Alto,Monday,17,Sunnyvale,9.8,Customer Visit,Normal
2016-05-09 19:35:00,2016-05-09 19:59:00,2016,5,2016-05-09,Business,Sunnyvale,Monday,19,Newark,17.6,Customer Visit,Normal
2016-05-10 09:03:00,2016-05-10 09:20:00,2016,5,2016-05-10,Business,Newark,Tuesday,9,Menlo Park,9.3,Customer Visit,Normal
2016-05-10 17:19:00,2016-05-10 17:31:00,2016,5,2016-05-10,Business,Menlo Park,Tuesday,17,Newark,7.9,Customer Visit,Normal
2016-05-11 08:35:00,2016-05-11 09:12:00,2016,5,2016-05-11,Business,Newark,Wednesday,8,San Francisco,25.6,Meeting,Long
2016-05-11 21:47:00,2016-05-11 22:04:00,2016,5,2016-05-11,Business,Morrisville,Wednesday,21,Cary,8.1,Meeting,Normal
2016-05-14 18:35:00,2016-05-14 18:39:00,2016,5,2016-05-14,Business,Cary,Saturday,18,Morrisville,3.1,Meal/Entertain,Small
2016-05-14 23:01:00,2016-05-14 23:05:00,2016,5,2016-05-14,Business,Morrisville,Saturday,23,Cary,3.1,Meal/Entertain,Small
2016-05-17 13:15:00,2016-05-17 13:23:00,2016,5,2016-05-17,Business,Whitebridge,Tuesday,13,Preston,2.8,Errand/Supplies,Small
2016-05-17 13:56:00,2016-05-17 14:08:00,2016,5,2016-05-17,Business,Preston,Tuesday,13,Westpark Place,2.7,Errand/Supplies,Small
2016-05-17 14:34:00,2016-05-17 14:40:00,2016,5,2016-05-17,Business,Westpark Place,Tuesday,14,Whitebridge,1.9,Errand/Supplies,Small
2016-05-18 09:11:00,2016-05-18 09:41:00,2016,5,2016-05-18,Business,Cary,Wednesday,9,Morrisville,8.4,Customer Visit,Normal
2016-05-18 13:00:00,2016-05-18 13:02:00,2016,5,2016-05-18,Business,Morrisville,Wednesday,13,Raleigh,7.6,Customer Visit,Normal
2016-05-19 14:37:00,2016-05-19 15:01:00,2016,5,2016-05-19,Business,Old City,Thursday,14,Parkway Museums,2.9,Meal/Entertain,Small
